collection_host,collection_key,category,data_element,source,instance_number,inst_id,value
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-03/23:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/00:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/01:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/02:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/03:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/04:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/05:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/06:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/07:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/08:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/09:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/10:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/11:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/12:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/13:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_dl_bytes, 2016-06-04/14:00:00,                    1,                    0,                    0
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-27/17:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-27/18:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-27/19:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-27/20:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-27/21:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-27/22:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-27/23:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/00:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/01:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/02:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/03:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/04:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/05:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/06:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/07:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/08:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/09:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/10:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/11:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/12:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/13:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/14:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/15:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/16:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/17:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/18:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/19:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/20:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/21:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/22:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-28/23:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/00:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/01:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/02:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/03:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/04:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/05:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/06:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/07:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/08:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/09:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/10:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/11:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/12:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/13:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/14:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/15:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/16:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/17:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/18:00:00,                    1,                    0,                  254
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/19:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/20:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/21:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/22:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-29/23:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/00:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/01:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/02:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/03:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/04:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/05:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/06:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/07:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/08:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/09:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/10:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/11:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/12:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/13:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/14:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/15:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/16:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/17:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/18:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/19:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/20:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/21:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/22:00:00,                    1,                    0,                   27
usaws910, TASDEV3404434, nw_perf_ts, nw_rx_bytes, 2016-05-30/23:00:00,                    1,                    0,                   27
